chart_id,slug,title,url,has_map_tab,max_time,min_time,default_tab,is_published,entity_type,single_year_data,len_years,has_timeline
3906,rate-of-violent-deaths-state-societies,Death rates from violence in state societies,https://ourworldindata.org/grapher/rate-of-violent-deaths-state-societies,No,2019,2019,,True,society,Yes,1,Yes
3908,prevalence-of-tuberculosis-by-drug-susceptibility,People living with tuberculosis by drug susceptibility,https://ourworldindata.org/grapher/prevalence-of-tuberculosis-by-drug-susceptibility,No,2021,1990,,True,,No,32,Yes
3909,gavi-supported-countries,Gavi supported countries,https://ourworldindata.org/grapher/gavi-supported-countries?tab=map,Yes,2024,2024,map,True,,Yes,1,Yes
3910,deaths-substance-disorders,Substance use disorder deaths,https://ourworldindata.org/grapher/deaths-substance-disorders,No,2021,1980,,True,,No,42,Yes
3911,substances-risk-factor-vs-direct-deaths,"Deaths attributed to tobacco, alcohol and drugs",https://ourworldindata.org/grapher/substances-risk-factor-vs-direct-deaths,No,2021,1980,,True,,No,42,Yes
3912,death-rates-substance-disorders,Alcohol and drug use disorders death rate,https://ourworldindata.org/grapher/death-rates-substance-disorders?tab=map,Yes,2021,1980,map,True,,No,42,Yes
3913,deaths-from-substance-disorders,Alcohol and drug use disorders deaths,https://ourworldindata.org/grapher/deaths-from-substance-disorders?tab=map,Yes,2021,1980,map,True,,No,42,Yes
3915,deaths-substance-disorders-age,Alcohol and drug use disorders deaths by age,https://ourworldindata.org/grapher/deaths-substance-disorders-age,No,2021,1980,,True,,No,42,Yes
3916,death-rate-amphetamine,Amphetamine use disorder death rate,https://ourworldindata.org/grapher/death-rate-amphetamine?tab=map,Yes,2021,1980,map,True,,No,42,Yes
3917,death-rates-cocaine,Cocaine use disorder death rate,https://ourworldindata.org/grapher/death-rates-cocaine?tab=map,Yes,2021,1980,map,True,,No,42,Yes
3918,deaths-drug-overdoses,Drug use disorder deaths,https://ourworldindata.org/grapher/deaths-drug-overdoses,No,2021,1980,,True,,No,42,Yes
3919,deaths-illicit-drugs,Deaths from illicit drugs,https://ourworldindata.org/grapher/deaths-illicit-drugs,No,2021,1980,,True,,No,42,Yes
3921,death-rate-from-cardiovascular-diseases-by-risk-factor-age-standardized,Death rate from cardiovascular diseases by risk factor,https://ourworldindata.org/grapher/death-rate-from-cardiovascular-diseases-by-risk-factor-age-standardized,No,2021,1990,,True,,No,32,Yes
3922,co2-mitigation-15c,CO₂ reductions needed to keep global temperature rise below 1.5°C,https://ourworldindata.org/grapher/co2-mitigation-15c,No,2100,1850,,True,start year,No,351,Yes
3923,co2-mitigation-2c,CO₂ reductions needed to keep global temperature rise below 2°C,https://ourworldindata.org/grapher/co2-mitigation-2c,No,2100,1850,,True,start year,No,351,Yes
3924,primary-energy-consumption-by-source,Primary direct energy consumption by source,https://ourworldindata.org/grapher/primary-energy-consumption-by-source,No,2024,1965,,True,,No,60,Yes
3927,marriage-rate-per-1000-inhabitants,Marriage rates,https://ourworldindata.org/grapher/marriage-rate-per-1000-inhabitants?tab=map,Yes,2022,1886,,True,,No,129,Yes
3928,share-of-births-outside-marriage,Share of children who were born outside of marriage,https://ourworldindata.org/grapher/share-of-births-outside-marriage?tab=map,Yes,2021,1960,,True,,No,62,Yes
3932,share-of-single-parent-households,Share of single-parent households,https://ourworldindata.org/grapher/share-of-single-parent-households?tab=map,Yes,2021,1960,,True,,No,57,Yes
3937,age-at-marriage-women,Average age of women at marriage,https://ourworldindata.org/grapher/age-at-marriage-women?tab=map,Yes,2021,2001,,True,,No,21,Yes
3938,share-of-women-married-or-in-a-union,Share of women who are married or in a union,https://ourworldindata.org/grapher/share-of-women-married-or-in-a-union,No,2050,1970,,True,,No,81,Yes
3940,same-sex-marriage-country-count,Number of countries where same-sex marriage is legal,https://ourworldindata.org/grapher/same-sex-marriage-country-count,No,2025,2000,,True,region,No,26,Yes
3941,englands-economy-over-the-long-run-gdp-vs-population,England's economy over the long run: GDP vs. population,https://ourworldindata.org/grapher/englands-economy-over-the-long-run-gdp-vs-population,No,2016,1086,,True,,No,931,Yes
3944,divorces-per-1000-people,Divorce rate,https://ourworldindata.org/grapher/divorces-per-1000-people?tab=map,Yes,2022,1960,,True,,No,63,Yes
3945,share-of-people-who-think-homosexuality-is-never-justified,Share of people who think homosexuality is never or rarely justified,https://ourworldindata.org/grapher/share-of-people-who-think-homosexuality-is-never-justified?tab=map,Yes,2023,1984,map,True,,No,8,Yes
3946,share-of-people-saying-they-do-not-want-homosexual-neighbors,Share of people saying they do not want homosexual neighbors,https://ourworldindata.org/grapher/share-of-people-saying-they-do-not-want-homosexual-neighbors?tab=map,Yes,2023,1993,map,True,,No,7,Yes
3950,freshwater-withdrawals-per-1000kcal,Freshwater withdrawals of foods per 1000 kilocalories,https://ourworldindata.org/grapher/freshwater-withdrawals-per-1000kcal,No,2010,2010,,True,food,Yes,1,Yes
3951,scarcity-water-use-kcals,Scarcity-weighted water use of foods per 1000 kilocalories,https://ourworldindata.org/grapher/scarcity-water-use-kcals,No,2010,2010,,True,food,Yes,1,Yes
3952,eutrophying-emissions-protein,Eutrophying emissions per 100 grams of protein,https://ourworldindata.org/grapher/eutrophying-emissions-protein,No,2010,2010,,True,food,Yes,1,Yes
3953,eutrophying-emissions-kcal,Eutrophying emissions per 1000 kilocalories,https://ourworldindata.org/grapher/eutrophying-emissions-kcal,No,2010,2010,,True,food,Yes,1,Yes
3957,marriage-rates-in-1990-vs-2020,Marriage rates in 1990 vs. 2022,https://ourworldindata.org/grapher/marriage-rates-in-1990-vs-2020,No,2023,1886,,True,,No,130,Yes
3960,share-food-lost-type,Share of food lost in post-harvest processes,https://ourworldindata.org/grapher/share-food-lost-type,No,2015,2015,,True,,Yes,1,Yes
3961,food-loss-postharvest-by-region,Share of food lost in post-harvest processes by region,https://ourworldindata.org/grapher/food-loss-postharvest-by-region,No,2021,2016,,True,region,No,3,Yes
3962,number-without-clean-cooking-fuel,Number of people without access to clean fuels for cooking,https://ourworldindata.org/grapher/number-without-clean-cooking-fuel?tab=map,Yes,2022,2000,map,True,,No,23,Yes
3963,number-with-without-clean-cooking-fuels,Number of people with and without access to clean cooking fuels,https://ourworldindata.org/grapher/number-with-without-clean-cooking-fuels,No,2022,2000,,True,,No,23,Yes
3964,number-without-safe-drinking-water,People not using safely managed drinking water sources,https://ourworldindata.org/grapher/number-without-safe-drinking-water?tab=map,Yes,2024,2000,map,True,,No,25,Yes
3968,number-of-neonatal-deaths-igme,Number of neonatal deaths,https://ourworldindata.org/grapher/number-of-neonatal-deaths-igme?tab=map,Yes,2023,1952,map,True,,No,72,Yes
3969,number-of-infant-deaths-ihme,Number of infant deaths,https://ourworldindata.org/grapher/number-of-infant-deaths-ihme?tab=map,Yes,2021,1980,map,True,,No,42,Yes
3970,groundnuts-yield,Groundnut yields,https://ourworldindata.org/grapher/groundnuts-yield?tab=map,Yes,2023,1961,map,True,,No,63,Yes
3971,cashew-nut-yields,Cashew nut yields,https://ourworldindata.org/grapher/cashew-nut-yields?tab=map,Yes,2023,1961,,True,,No,63,Yes
3974,global-meat-production,Global meat production,https://ourworldindata.org/grapher/global-meat-production,No,2023,1961,,True,,No,63,Yes
3975,barley-yields,Barley yields,https://ourworldindata.org/grapher/barley-yields?tab=map,Yes,2023,1275,map,True,,No,80,Yes
3976,sugar-beet-yields,Sugar beet yields,https://ourworldindata.org/grapher/sugar-beet-yields?tab=map,Yes,2023,1932,map,True,,No,65,Yes
3977,cassava-yields,Cassava yields,https://ourworldindata.org/grapher/cassava-yields?tab=map,Yes,2023,1961,map,True,,No,63,Yes
3978,bean-yields,Bean yields,https://ourworldindata.org/grapher/bean-yields?tab=map,Yes,2023,1961,,True,,No,63,Yes
3979,pea-yields,Pea yields,https://ourworldindata.org/grapher/pea-yields?tab=map,Yes,2023,1961,map,True,,No,63,Yes
3980,palm-oil-yields,Oil palm fruit yields,https://ourworldindata.org/grapher/palm-oil-yields?tab=map,Yes,2023,1961,map,True,,No,63,Yes
3981,almond-yields,Almond yields,https://ourworldindata.org/grapher/almond-yields?tab=map,Yes,2023,1961,map,True,,No,63,Yes
3982,lettuce-yields,Lettuce yields,https://ourworldindata.org/grapher/lettuce-yields?tab=map,Yes,2023,1961,map,True,,No,63,Yes
3984,number-undernourished,Number of people who are undernourished,https://ourworldindata.org/grapher/number-undernourished?tab=map,Yes,2023,2000,,True,,No,24,Yes
3985,modern-contraceptive-prevalence-vs-gdp-per-capita,Modern contraceptive prevalence vs. GDP per capita,https://ourworldindata.org/grapher/modern-contraceptive-prevalence-vs-gdp-per-capita,No,2024,1961,,True,,No,62,Yes
3986,prevalence-of-modern-contraception-methods-vs-womens-mean-years-of-schooling,Modern contraception usage vs. average years of schooling for women,https://ourworldindata.org/grapher/prevalence-of-modern-contraception-methods-vs-womens-mean-years-of-schooling,No,2040,0,,True,,No,260,Yes
3988,calories-wasted-food-group,Share of calories in each food group that are lost or wasted,https://ourworldindata.org/grapher/calories-wasted-food-group,No,2009,2009,,True,,Yes,1,Yes
3989,global-food-waste-by-region,Share of global food loss and waste by region,https://ourworldindata.org/grapher/global-food-waste-by-region,No,2009,2009,,True,,Yes,1,Yes
3993,share-cereal-human-food,Share of cereals allocated to human food,https://ourworldindata.org/grapher/share-cereal-human-food?tab=map,Yes,2022,1961,map,True,,No,62,Yes
3994,cereals-human-food-vs-gdp,Share of cereals allocated to human food vs. GDP per capita,https://ourworldindata.org/grapher/cereals-human-food-vs-gdp,No,2024,1961,,True,,No,64,Yes
3995,share-cereals-animal-feed,Share of cereals allocated to animal feed,https://ourworldindata.org/grapher/share-cereals-animal-feed?tab=map,Yes,2022,1961,map,True,,No,62,Yes
3996,share-cereals-industrial-uses,Share of cereals allocated to industrial uses,https://ourworldindata.org/grapher/share-cereals-industrial-uses?tab=map,Yes,2022,1961,map,True,,No,62,Yes
3997,death-rate-upper-respiratory-age,"Death rate from upper respiratory infections, by age",https://ourworldindata.org/grapher/death-rate-upper-respiratory-age,No,2021,1980,,True,,No,42,Yes
3998,hospital-beds-per-1000-people,"Hospital beds per 1,000 people",https://ourworldindata.org/grapher/hospital-beds-per-1000-people?tab=map,Yes,2021,1960,map,True,,No,62,Yes
3999,cassava-production,Cassava production,https://ourworldindata.org/grapher/cassava-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4000,barley-production,Barley production,https://ourworldindata.org/grapher/barley-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4001,soybean-production,Soybean production,https://ourworldindata.org/grapher/soybean-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4002,bean-production,Bean production,https://ourworldindata.org/grapher/bean-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4003,pea-production,Pea production,https://ourworldindata.org/grapher/pea-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4004,cashew-nut-production,Cashew nut production,https://ourworldindata.org/grapher/cashew-nut-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4005,sweet-potato-production,Sweet potato production,https://ourworldindata.org/grapher/sweet-potato-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4006,yams-production,Yams production,https://ourworldindata.org/grapher/yams-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4007,cereal-production,Cereal production,https://ourworldindata.org/grapher/cereal-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4008,rye-production,Rye production,https://ourworldindata.org/grapher/rye-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4010,apple-production,Apple production,https://ourworldindata.org/grapher/apple-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4011,grapes-production,Grape production,https://ourworldindata.org/grapher/grapes-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4012,avocado-production,Avocado production,https://ourworldindata.org/grapher/avocado-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4013,tomato-production,Tomato production,https://ourworldindata.org/grapher/tomato-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4014,palm-oil-production,Oil palm production,https://ourworldindata.org/grapher/palm-oil-production?tab=map,Yes,2022,1961,,True,,No,62,Yes
4015,rapeseed-production,Rapeseed production,https://ourworldindata.org/grapher/rapeseed-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4016,sunflower-seed-production,Sunflower seed production,https://ourworldindata.org/grapher/sunflower-seed-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4017,sesame-seed-production,Sesame seed production,https://ourworldindata.org/grapher/sesame-seed-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
4038,covid-19-cumulative-confirmed-cases-vs-confirmed-deaths,Cumulative confirmed COVID-19 deaths vs. cases,https://ourworldindata.org/grapher/covid-19-cumulative-confirmed-cases-vs-confirmed-deaths,No,2175,-17,,True,,No,2193,Yes
4041,total-confirmed-cases-of-covid-19-per-million-people-vs-gdp-per-capita,Cumulative confirmed COVID-19 cases per million vs. GDP per capita,https://ourworldindata.org/grapher/total-confirmed-cases-of-covid-19-per-million-people-vs-gdp-per-capita,No,2175,-17,,False,,No,2193,Yes
4044,tests-of-covid-19-per-thousand-people-vs-gdp-per-capita,"Total COVID-19 tests per 1,000 vs. GDP per capita",https://ourworldindata.org/grapher/tests-of-covid-19-per-thousand-people-vs-gdp-per-capita,No,884,-20,,True,,No,905,Yes
4045,total-confirmed-deaths-of-covid-19-per-million-people-vs-gdp-per-capita,Total confirmed COVID-19 deaths per million vs. GDP per capita,https://ourworldindata.org/grapher/total-confirmed-deaths-of-covid-19-per-million-people-vs-gdp-per-capita,No,2175,-17,,False,,No,2193,Yes
4048,cumulative-deaths-and-cases-covid-19,Cumulative confirmed COVID-19 cases and deaths,https://ourworldindata.org/grapher/cumulative-deaths-and-cases-covid-19,No,2026,2020,,True,,No,7,Yes
4050,total-daily-covid-deaths,Daily and total confirmed COVID-19 deaths,https://ourworldindata.org/grapher/total-daily-covid-deaths?tab=map,Yes,2026,2020,,True,,No,7,Yes
4052,total-covid-cases-deaths-per-million,Total confirmed COVID-19 deaths and cases per million people,https://ourworldindata.org/grapher/total-covid-cases-deaths-per-million?tab=map,Yes,2026,2020,,True,,No,7,Yes
4054,rate-confirmed-cases-vs-rate-confirmed-deaths,Total confirmed COVID-19 cases vs. deaths per million,https://ourworldindata.org/grapher/rate-confirmed-cases-vs-rate-confirmed-deaths,No,2175,-17,,True,,No,2193,Yes
4055,daily-covid-cases-deaths,Daily confirmed COVID-19 cases and deaths,https://ourworldindata.org/grapher/daily-covid-cases-deaths?tab=map,Yes,2026,2020,,False,,No,7,Yes
4059,hospital-beds-vs-gdp,"Hospital beds per 1,000 people vs. GDP per capita",https://ourworldindata.org/grapher/hospital-beds-vs-gdp,No,2021,1960,,False,,No,62,Yes
4064,incidence-of-hivaids-age-standardized,Incidence of HIV/AIDS,https://ourworldindata.org/grapher/incidence-of-hivaids-age-standardized?tab=map,Yes,2021,1990,map,False,,No,32,Yes
4072,school-closures-covid,School closures during the COVID-19 pandemic,https://ourworldindata.org/grapher/school-closures-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4076,full-list-total-tests-for-covid-19,Total COVID-19 tests,https://ourworldindata.org/grapher/full-list-total-tests-for-covid-19,No,2022,2020,,True,,No,3,Yes
4090,population-of-england-millennium,Population of England over history,https://ourworldindata.org/grapher/population-of-england-millennium,No,2016,1086,,True,,No,931,Yes
4091,covid-19-total-confirmed-cases-vs-total-tests-conducted,Total COVID-19 tests conducted vs. confirmed cases,https://ourworldindata.org/grapher/covid-19-total-confirmed-cases-vs-total-tests-conducted,No,884,-20,,True,,No,905,Yes
4095,cumulative-covid-cases-region,Cumulative confirmed COVID-19 cases by world region,https://ourworldindata.org/grapher/cumulative-covid-cases-region,No,2026,2020,,True,,No,7,Yes
4096,cumulative-covid-deaths-region,Cumulative confirmed COVID-19 deaths by world region,https://ourworldindata.org/grapher/cumulative-covid-deaths-region,No,2026,2020,,True,,No,7,Yes
4097,daily-covid-deaths-region,Daily confirmed COVID-19 deaths by world region,https://ourworldindata.org/grapher/daily-covid-deaths-region,No,2026,2020,,True,,No,7,Yes
4098,daily-cases-covid-region,Daily confirmed COVID-19 cases by world region,https://ourworldindata.org/grapher/daily-cases-covid-region,No,2026,2020,,True,,No,7,Yes
4099,covid-19-tests-cases-scatter-with-comparisons,Total COVID-19 tests conducted vs. confirmed cases per million,https://ourworldindata.org/grapher/covid-19-tests-cases-scatter-with-comparisons,No,884,-20,,True,,No,905,Yes
4103,full-list-cumulative-total-tests-per-thousand,"Total COVID-19 tests per 1,000 people",https://ourworldindata.org/grapher/full-list-cumulative-total-tests-per-thousand,No,2022,2020,,True,,No,3,Yes
4112,total-confirmed-deaths-due-to-covid-19-vs-population,Total confirmed deaths due to COVID-19 vs. population,https://ourworldindata.org/grapher/total-confirmed-deaths-due-to-covid-19-vs-population,No,2175,-17,,True,,No,2193,Yes
4131,historys-hockey-stick-worldwide-historical-real-gross-domestic-product-per-capita-finn,History’s hockey stick: Worldwide historical real gross domestic product per capita,https://ourworldindata.org/grapher/historys-hockey-stick-worldwide-historical-real-gross-domestic-product-per-capita-finn?tab=map,Yes,2018,1,,True,,No,772,Yes
4132,historys-hockey-stick-real-gross-domestic-product-per-capita-finn-using-the-ratio-scale,History’s hockey stick: Real gross domestic product per capita using the ratio scale,https://ourworldindata.org/grapher/historys-hockey-stick-real-gross-domestic-product-per-capita-finn-using-the-ratio-scale?tab=map,Yes,2018,1,,True,,No,772,Yes
4133,annual-hours-of-free-time-per-worker-and-income-finn,Average annual hours of free time per worker and income,https://ourworldindata.org/grapher/annual-hours-of-free-time-per-worker-and-income-finn,No,2023,2020,,True,,No,2,Yes
4134,share-of-employees-whose-wages-are-covered-by-collective-bargaining-agreements-finn,Share of employees whose wages are covered by collective bargaining agreements,https://ourworldindata.org/grapher/share-of-employees-whose-wages-are-covered-by-collective-bargaining-agreements-finn?tab=map,Yes,2017,2011,,True,,No,5,Yes
4135,carbon-dioxide-emissions-are-higher-in-richer-countries-finn,Carbon dioxide emissions are higher in richer countries …,https://ourworldindata.org/grapher/carbon-dioxide-emissions-are-higher-in-richer-countries-finn,No,2023,2018,,True,,No,2,Yes
4136,but-so-is-the-quality-of-their-local-environment-finn, … but so is the quality of their local environment,https://ourworldindata.org/grapher/but-so-is-the-quality-of-their-local-environment-finn,No,2023,2018,,True,,No,2,Yes
4142,covid-19-positive-rate-bar,Share of total COVID-19 tests that were positive,https://ourworldindata.org/grapher/covid-19-positive-rate-bar?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4146,ghg-emissions-by-sector,Greenhouse gas emissions by sector,https://ourworldindata.org/grapher/ghg-emissions-by-sector,No,2022,1990,,True,,No,33,Yes
4147,total-ghg-emissions,Greenhouse gas emissions,https://ourworldindata.org/grapher/total-ghg-emissions?tab=map,Yes,2024,1850,map,True,,No,175,Yes
4148,total-ghg-emissions-excluding-lufc,"Total greenhouse gas emissions, excluding land use and forestry",https://ourworldindata.org/grapher/total-ghg-emissions-excluding-lufc?tab=map,Yes,2024,1850,map,True,,No,175,Yes
4150,population-threshold,Criteria 1: Population greater than 5 million,https://ourworldindata.org/grapher/population-threshold?tab=map,Yes,2023,1950,map,True,,No,74,No
4151,meets-covid-criteria,Criteria 3: also publishes COVID-19 testing data,https://ourworldindata.org/grapher/meets-covid-criteria?tab=map,Yes,2022,2020,map,False,,No,3,Yes
4152,days-since-100th-covid-case,Criteria 2: at least 21 days since the 100th confirmed case,https://ourworldindata.org/grapher/days-since-100th-covid-case?tab=map,Yes,2026,2020,map,True,,No,7,Yes
4156,cereals-imports-vs-exports,Cereals: which countries are net importers and exporters?,https://ourworldindata.org/grapher/cereals-imports-vs-exports,No,2023,1961,,True,,No,63,Yes
4169,number-of-covid-19-tests-per-confirmed-case-bar-chart,Total COVID-19 tests per confirmed case,https://ourworldindata.org/grapher/number-of-covid-19-tests-per-confirmed-case-bar-chart?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4172,covid-contact-tracing,Which countries do COVID-19 contact tracing?,https://ourworldindata.org/grapher/covid-contact-tracing?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4173,covid-19-testing-policy,COVID-19 testing policies,https://ourworldindata.org/grapher/covid-19-testing-policy?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4176,workplace-closures-covid,Workplace closures during the COVID-19 pandemic,https://ourworldindata.org/grapher/workplace-closures-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4177,public-events-covid,Cancellation of public events during COVID-19 pandemic,https://ourworldindata.org/grapher/public-events-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4178,public-gathering-rules-covid,Restrictions on public gatherings in the COVID-19 pandemic,https://ourworldindata.org/grapher/public-gathering-rules-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4179,public-campaigns-covid,Public information campaigns on the COVID-19 pandemic,https://ourworldindata.org/grapher/public-campaigns-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4180,stay-at-home-covid,Stay-at-home requirements during the COVID-19 pandemic,https://ourworldindata.org/grapher/stay-at-home-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4181,public-transport-covid,Public transport closures during the COVID-19 pandemic,https://ourworldindata.org/grapher/public-transport-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4182,international-travel-covid,International travel controls during the COVID-19 pandemic,https://ourworldindata.org/grapher/international-travel-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4183,internal-movement-covid,Restrictions on internal movement during the COVID-19 pandemic,https://ourworldindata.org/grapher/internal-movement-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4185,covid-19-daily-tests-vs-daily-new-confirmed-cases-per-million,COVID-19: Daily tests vs. daily new confirmed cases per million,https://ourworldindata.org/grapher/covid-19-daily-tests-vs-daily-new-confirmed-cases-per-million,No,884,-13,,True,,No,898,Yes
4187,covid-19-daily-tests-vs-daily-new-confirmed-cases,COVID-19: Daily tests vs. daily new confirmed cases,https://ourworldindata.org/grapher/covid-19-daily-tests-vs-daily-new-confirmed-cases,No,884,-13,,True,,No,898,Yes
4190,covid-daily-vs-total-cases-per-million,Daily vs. total confirmed COVID-19 cases per million people,https://ourworldindata.org/grapher/covid-daily-vs-total-cases-per-million,No,2175,-12,,True,,No,2188,Yes
4191,daily-tests-per-thousand-people-smoothed-7-day,"Daily COVID-19 tests per 1,000 people",https://ourworldindata.org/grapher/daily-tests-per-thousand-people-smoothed-7-day?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4192,daily-covid-19-tests-smoothed-7-day,Daily COVID-19 tests,https://ourworldindata.org/grapher/daily-covid-19-tests-smoothed-7-day?tab=map,Yes,2022,2020,,True,,No,3,Yes
4193,weekly-growth-covid-deaths,Week by week change of confirmed COVID-19 deaths,https://ourworldindata.org/grapher/weekly-growth-covid-deaths?tab=map,Yes,2026,2020,map,True,,No,7,Yes
4194,weekly-growth-covid-cases,Week by week change in confirmed COVID-19 cases,https://ourworldindata.org/grapher/weekly-growth-covid-cases?tab=map,Yes,2026,2020,map,True,,No,7,Yes
4195,weekly-covid-cases,Weekly confirmed COVID-19 cases,https://ourworldindata.org/grapher/weekly-covid-cases?tab=map,Yes,2026,2020,map,True,,No,7,Yes
4196,weekly-covid-deaths,Weekly confirmed COVID-19 deaths,https://ourworldindata.org/grapher/weekly-covid-deaths?tab=map,Yes,2026,2020,map,True,,No,7,Yes
4197,tests-per-confirmed-case-daily-smoothed,Tests conducted per new confirmed case of COVID-19,https://ourworldindata.org/grapher/tests-per-confirmed-case-daily-smoothed?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4198,positive-rate-daily-smoothed,The share of COVID-19 tests that are positive,https://ourworldindata.org/grapher/positive-rate-daily-smoothed?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4201,adult-obesity-vs-protein,Share of adults who are obese vs. daily protein supply,https://ourworldindata.org/grapher/adult-obesity-vs-protein,No,2023,1961,,True,,No,63,Yes
4202,co-emissions-by-sector,CO₂ emissions by sector,https://ourworldindata.org/grapher/co-emissions-by-sector,No,2022,1990,,True,,No,33,Yes
4206,changes-visitors-covid,How did the number of visitors change since the beginning of the pandemic?,https://ourworldindata.org/grapher/changes-visitors-covid,No,2022,2020,,True,,No,3,Yes
4209,change-visitors-retail-recreation,Retail and recreation: How did the number of visitors change relative to before the pandemic?,https://ourworldindata.org/grapher/change-visitors-retail-recreation?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4210,change-visitors-grocery-stores,Grocery and pharmacy stores: How did the number of visitors change relative to before the pandemic?,https://ourworldindata.org/grapher/change-visitors-grocery-stores?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4211,biweekly-confirmed-covid-19-cases,Biweekly confirmed COVID-19 cases,https://ourworldindata.org/grapher/biweekly-confirmed-covid-19-cases?tab=map,Yes,2026,2020,map,True,,No,7,Yes
4212,biweekly-growth-covid-cases,Biweekly change in confirmed COVID-19 cases,https://ourworldindata.org/grapher/biweekly-growth-covid-cases?tab=map,Yes,2026,2020,map,True,,No,7,Yes
4214,biweekly-covid-deaths,Biweekly confirmed COVID-19 deaths,https://ourworldindata.org/grapher/biweekly-covid-deaths?tab=map,Yes,2026,2020,map,True,,No,7,Yes
4215,biweekly-change-covid-deaths,Biweekly change in confirmed COVID-19 deaths,https://ourworldindata.org/grapher/biweekly-change-covid-deaths?tab=map,Yes,2026,2020,map,True,,No,7,Yes
4216,income-support-covid,Income support during the COVID-19 pandemic,https://ourworldindata.org/grapher/income-support-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4217,debt-relief-covid,Debt or contract relief during the COVID-19 pandemic,https://ourworldindata.org/grapher/debt-relief-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4218,change-visitors-parks-covid,Parks and outdoor spaces: How did the number of visitors change relative to before the pandemic?,https://ourworldindata.org/grapher/change-visitors-parks-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4219,changes-residential-duration-covid,Residential areas: How did the time spent at home change relative to before the pandemic?,https://ourworldindata.org/grapher/changes-residential-duration-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4220,workplace-visitors-covid,Workplaces: How did the number of visitors change relative to before the pandemic?,https://ourworldindata.org/grapher/workplace-visitors-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4221,visitors-transit-covid,Transit stations: How did the number of visitors change relative to before the pandemic?,https://ourworldindata.org/grapher/visitors-transit-covid?tab=map,Yes,2022,2020,map,True,,No,3,Yes
4222,methane-emissions,Methane emissions,https://ourworldindata.org/grapher/methane-emissions?tab=map,Yes,2024,1850,map,True,,No,175,Yes
4223,methane-emissions-by-sector,Methane emissions by sector,https://ourworldindata.org/grapher/methane-emissions-by-sector,No,2022,1990,,True,,No,33,Yes
4224,nitrous-oxide-emissions,Nitrous oxide emissions,https://ourworldindata.org/grapher/nitrous-oxide-emissions?tab=map,Yes,2024,1850,map,True,,No,175,Yes
4227,covid-confirmed-deaths-since-5th-death-exemplar,Total confirmed COVID-19 deaths: how rapidly are they increasing?,https://ourworldindata.org/grapher/covid-confirmed-deaths-since-5th-death-exemplar,No,2026,2020,,False,,No,7,Yes
4228,covid-deaths-per-million-vs-days-since-exemplar,Total confirmed COVID-19 deaths per million: how rapidly are they increasing?,https://ourworldindata.org/grapher/covid-deaths-per-million-vs-days-since-exemplar,No,2175,-17,,False,,No,2193,Yes
4229,total-covid-tests-per-1000-exemplars,"Total COVID-19 tests per 1,000 people",https://ourworldindata.org/grapher/total-covid-tests-per-1000-exemplars,No,2022,2020,,False,,No,3,Yes
4230,covid-tests-per-case-exemplars,Total number of COVID-19 tests per confirmed case,https://ourworldindata.org/grapher/covid-tests-per-case-exemplars?tab=map,Yes,2022,2020,,False,,No,3,Yes
