chart_id,slug,title,url,has_map_tab,max_time,min_time,default_tab,is_published,entity_type,single_year_data,len_years,has_timeline
5174,total-nitrogen-inputs-crops,Total nitrogen inputs to crops,https://ourworldindata.org/grapher/total-nitrogen-inputs-crops?tab=map,Yes,2009,2009,map,True,,Yes,1,Yes
5175,nitrogen-inputs-per-hectare,Nitrogen inputs per hectare of cropland,https://ourworldindata.org/grapher/nitrogen-inputs-per-hectare?tab=map,Yes,2009,2009,map,True,,Yes,1,Yes
5176,total-applied-phosphorous-crops,Total applied phosphorous to crops,https://ourworldindata.org/grapher/total-applied-phosphorous-crops?tab=map,Yes,2009,2009,map,True,,Yes,1,Yes
5177,phosphorous-inputs-per-hectare,Phosphorous inputs per hectare of cropland,https://ourworldindata.org/grapher/phosphorous-inputs-per-hectare?tab=map,Yes,2009,2009,map,True,,Yes,1,Yes
5181,total-population-in-extreme-poverty,Number of people living in extreme poverty,https://ourworldindata.org/grapher/total-population-in-extreme-poverty?tab=map,Yes,2025,1963,map,True,,No,63,Yes
5189,daily-mean-income,Mean income or consumption per day,https://ourworldindata.org/grapher/daily-mean-income?tab=map,Yes,2025,0,map,True,,No,257,Yes
5190,legally-recognized-rights-to-land,Share of adults with legal documentation of their rights to land,https://ourworldindata.org/grapher/legally-recognized-rights-to-land?tab=map,Yes,2024,2011,,True,,No,14,Yes
5193,population-with-alcohol-use-disorders,Share of population with alcohol use disorders,https://ourworldindata.org/grapher/population-with-alcohol-use-disorders?tab=map,Yes,2016,2016,map,True,,Yes,1,Yes
5194,share-of-health-facilities-with-essential-medicines,Share of health facilities with essential medicines,https://ourworldindata.org/grapher/share-of-health-facilities-with-essential-medicines?tab=map,Yes,2019,2004,,True,,No,10,Yes
5199,access-to-sexual-health-care-and-education,Access to sexual and reproductive health care,https://ourworldindata.org/grapher/access-to-sexual-health-care-and-education?tab=map,Yes,2022,2019,map,True,,No,2,No
5200,renewable-electricity-generating-capacity-per-capita,Renewable electricity-generating capacity per person,https://ourworldindata.org/grapher/renewable-electricity-generating-capacity-per-capita?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5201,level-of-national-compliance-with-labor-rights,Level of national compliance with labor rights,https://ourworldindata.org/grapher/level-of-national-compliance-with-labor-rights?tab=map,Yes,2023,2015,map,True,,No,9,Yes
5202,tourism-gdp-proportion-of-total-gdp,Share of GDP from tourism,https://ourworldindata.org/grapher/tourism-gdp-proportion-of-total-gdp?tab=map,Yes,2022,2008,map,True,,No,15,Yes
5203,national-strategy-for-youth-employment,Existence of a national strategy for youth employment,https://ourworldindata.org/grapher/national-strategy-for-youth-employment?tab=map,Yes,2024,2019,map,True,,No,6,Yes
5204,share-of-rural-population-near-a-road,Share of the rural population living near a road,https://ourworldindata.org/grapher/share-of-rural-population-near-a-road?tab=map,Yes,2021,2009,map,True,,No,10,Yes
5205,facilitate-orderly-safe-migration,"National policies for orderly, safe, regular, and responsible migration",https://ourworldindata.org/grapher/facilitate-orderly-safe-migration?tab=map,Yes,2021,2019,map,True,,No,2,No
5206,urban-policies-population-dynamics,Urban policies that respond to population dynamics,https://ourworldindata.org/grapher/urban-policies-population-dynamics?tab=map,Yes,2023,2020,map,True,,No,2,Yes
5211,companies-publishing-sustainability-reports-minimum-requirements,Number of companies publishing sustainability reports that meet the minimum reporting requirements,https://ourworldindata.org/grapher/companies-publishing-sustainability-reports-minimum-requirements?tab=map,Yes,2023,2015,map,True,,No,9,Yes
5215,medium-high-level-implementation-of-sustainable-public-procurement,Level of implementation of sustainable procurement policies and  plans,https://ourworldindata.org/grapher/medium-high-level-implementation-of-sustainable-public-procurement?tab=map,Yes,2022,2020,map,True,,No,2,Yes
5220,implementation-of-tools-to-monitor-economic-and-environmental-tourism,Monitoring of sustainable tourism,https://ourworldindata.org/grapher/implementation-of-tools-to-monitor-economic-and-environmental-tourism?tab=map,Yes,2022,2008,map,True,,No,15,Yes
5221,beach-litter,Beach litter,https://ourworldindata.org/grapher/beach-litter?tab=map,Yes,2023,2015,map,True,,No,9,Yes
5226,chlorophyll-a-deviation-from-the-global-average,Chlorophyll-a deviation from the global average,https://ourworldindata.org/grapher/chlorophyll-a-deviation-from-the-global-average?tab=map,Yes,2022,2005,map,True,,No,18,Yes
5227,sustainable-fisheries-as-a-proportion-of-gdp,Sustainable fisheries as a proportion of gross domestic product,https://ourworldindata.org/grapher/sustainable-fisheries-as-a-proportion-of-gdp?tab=map,Yes,2021,2011,map,True,,No,6,Yes
5228,national-biodiversity-strategy-align-with-aichi-target-9,National biodiversity strategy and action plan targets align with Aichi Biodiversity Target 9,https://ourworldindata.org/grapher/national-biodiversity-strategy-align-with-aichi-target-9?tab=map,Yes,2022,2016,map,True,,No,3,Yes
5229,budget-to-manage-invasive-alien-species,Countries have a budget for invasive alien species management,https://ourworldindata.org/grapher/budget-to-manage-invasive-alien-species?tab=map,Yes,2022,2016,map,True,,No,3,Yes
5230,share-of-small-with-illicit-origin,Share of small arms and light weapons with illicit origin,https://ourworldindata.org/grapher/share-of-small-with-illicit-origin?tab=map,Yes,2024,2010,,True,,No,10,Yes
5233,mechanisms-to-enhance-policy-for-sustainable-development,Mechanisms in place to enhance policy coherence for sustainable development,https://ourworldindata.org/grapher/mechanisms-to-enhance-policy-for-sustainable-development?tab=map,Yes,2024,2020,map,True,,No,3,Yes
5234,money-committed-to-public-private-partnerships-for-infrastructure,Money committed to public-private partnerships for infrastructure,https://ourworldindata.org/grapher/money-committed-to-public-private-partnerships-for-infrastructure?tab=map,Yes,2020,2000,map,True,,No,21,Yes
5237,income-large-scale-food-producers,Average income of large-scale food producers,https://ourworldindata.org/grapher/income-large-scale-food-producers?tab=map,Yes,2022,2001,map,True,,No,20,Yes
5238,universal-health-coverage-index,The Universal Health Coverage (UHC) Service Coverage Index,https://ourworldindata.org/grapher/universal-health-coverage-index?tab=map,Yes,2021,2000,map,True,,No,7,Yes
5239,net-oda-to-medical-research,Net official development assistance to medical research and basic health sectors,https://ourworldindata.org/grapher/net-oda-to-medical-research?tab=map,Yes,2023,2010,map,True,,No,14,Yes
5244,manufacturing-share-of-total-employment,Manufacturing jobs as a share of total employment,https://ourworldindata.org/grapher/manufacturing-share-of-total-employment?tab=map,Yes,2024,2000,map,True,,No,25,Yes
5245,deaths-and-missing-persons-due-to-natural-disasters,Rate of deaths and missing persons due to natural disasters,https://ourworldindata.org/grapher/deaths-and-missing-persons-due-to-natural-disasters?tab=map,Yes,2024,2005,map,True,,No,20,Yes
5248,prevalence-of-hepatitis-b-surface-antigen,Share of children with an active hepatitis B infection,https://ourworldindata.org/grapher/prevalence-of-hepatitis-b-surface-antigen?tab=map,Yes,2020,2015,map,True,,No,3,Yes
5249,death-rate-household-and-ambient-air-pollution,Death rate attributed to household and ambient air pollution,https://ourworldindata.org/grapher/death-rate-household-and-ambient-air-pollution?tab=map,Yes,2019,2019,map,True,,Yes,1,Yes
5250,death-rate-household-air-pollution,Death rate attributed to household air pollution,https://ourworldindata.org/grapher/death-rate-household-air-pollution?tab=map,Yes,2019,2019,map,True,,Yes,1,Yes
5251,death-rate-ambient-air-pollution,Death rate attributed to ambient air pollution,https://ourworldindata.org/grapher/death-rate-ambient-air-pollution?tab=map,Yes,2019,2019,map,True,,Yes,1,Yes
5253,death-rate-road-traffic-injuries,Death rate due to road traffic injuries,https://ourworldindata.org/grapher/death-rate-road-traffic-injuries?tab=map,Yes,2019,2000,map,True,,No,5,Yes
5258,annual-co2-other-industry,Annual CO₂ emissions from other industry,https://ourworldindata.org/grapher/annual-co2-other-industry?tab=map,Yes,2024,1750,map,True,,No,275,Yes
5260,share-of-global-annual-co-emissions-from-other-industry,Share of global annual CO₂ emissions from other industry,https://ourworldindata.org/grapher/share-of-global-annual-co-emissions-from-other-industry?tab=map,Yes,2024,1990,map,True,,No,35,Yes
5261,cumulative-co-emissions-from-other-industry,Cumulative CO₂ emissions from other industry,https://ourworldindata.org/grapher/cumulative-co-emissions-from-other-industry?tab=map,Yes,2024,1750,map,True,,No,275,Yes
5262,share-of-global-cumulative-co-emissions-from-other-industry,Share of global cumulative CO₂ emissions from other industry,https://ourworldindata.org/grapher/share-of-global-cumulative-co-emissions-from-other-industry?tab=map,Yes,2024,1990,map,True,,No,35,Yes
5263,change-in-total-mangrove-area,Change in total mangrove area,https://ourworldindata.org/grapher/change-in-total-mangrove-area?tab=map,Yes,2020,2007,map,True,,No,10,Yes
5264,share-of-land-covered-by-lakes-and-rivers,Share of land covered by lakes and rivers,https://ourworldindata.org/grapher/share-of-land-covered-by-lakes-and-rivers?tab=map,Yes,2022,2000,map,True,,No,23,Yes
5265,coverage-of-wetlands,Coverage of wetlands,https://ourworldindata.org/grapher/coverage-of-wetlands?tab=map,Yes,2017,2017,map,True,,Yes,1,Yes
5267,hazardous-waste-generated-per-capita,Hazardous waste generated per capita,https://ourworldindata.org/grapher/hazardous-waste-generated-per-capita?tab=map,Yes,2022,2000,map,True,,No,23,Yes
5268,ratification-and-accession-to-unclos,Progress towards the ratification and accession of UNCLOS,https://ourworldindata.org/grapher/ratification-and-accession-to-unclos?tab=map,Yes,2023,2021,map,True,,No,2,No
5269,implementation-of-unclos,Progress towards the implementation of UNCLOS,https://ourworldindata.org/grapher/implementation-of-unclos?tab=map,Yes,2023,2021,map,True,,No,2,Yes
5290,share-of-children-who-experienced-violence,Share of children who experienced violence,https://ourworldindata.org/grapher/share-of-children-who-experienced-violence?tab=map,Yes,2024,2013,map,True,,No,12,Yes
5291,overarching-legal-frameworks-regarding-gender-equality,Legal frameworks addressing gender equality overall,https://ourworldindata.org/grapher/overarching-legal-frameworks-regarding-gender-equality?tab=map,Yes,2024,2018,map,True,,No,4,Yes
5292,legal-frameworks-regarding-violence-against-women,Legal frameworks addressing violence against women,https://ourworldindata.org/grapher/legal-frameworks-regarding-violence-against-women?tab=map,Yes,2024,2018,map,True,,No,4,Yes
5293,legal-frameworks-addressing-gender-equality-in-employment-and-economic-benefits,Legal frameworks addressing gender equality in employment and economic benefits,https://ourworldindata.org/grapher/legal-frameworks-addressing-gender-equality-in-employment-and-economic-benefits?tab=map,Yes,2024,2018,map,True,,No,4,Yes
5294,legal-frameworks-gender-equality-within-marriage-and-family,Legal frameworks addressing gender equality within marriage and family,https://ourworldindata.org/grapher/legal-frameworks-gender-equality-within-marriage-and-family?tab=map,Yes,2024,2018,map,True,,No,4,Yes
5295,protection-of-the-rights-of-small-scale-fisheries,Protection of the rights of small-scale fisheries,https://ourworldindata.org/grapher/protection-of-the-rights-of-small-scale-fisheries?tab=map,Yes,2024,2018,map,True,,No,4,Yes
5298,net-zero-targets,Status of net-zero carbon emissions targets,https://ourworldindata.org/grapher/net-zero-targets?tab=map,Yes,2070,2000,map,True,,No,10,No
5301,share-of-the-population-reporting-having-felt-discriminated-against,Share of adults reporting having felt discriminated against,https://ourworldindata.org/grapher/share-of-the-population-reporting-having-felt-discriminated-against?tab=map,Yes,2023,2014,map,True,,No,10,Yes
5302,representation-of-women-in-lower-chamber-of-parliament,Representation of women in the lower chamber of parliament,https://ourworldindata.org/grapher/representation-of-women-in-lower-chamber-of-parliament?tab=map,Yes,2025,2021,map,True,,No,5,Yes
5303,representation-of-women-in-the-upper-chamber-of-parliament,Representation of women in the upper chamber of parliament,https://ourworldindata.org/grapher/representation-of-women-in-the-upper-chamber-of-parliament?tab=map,Yes,2025,2021,map,True,,No,5,Yes
5304,donated-official-development-assistance-grants-for-poverty-reduction,Share of gross national income donated toward poverty reduction,https://ourworldindata.org/grapher/donated-official-development-assistance-grants-for-poverty-reduction?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5305,received-official-development-assistance-grants-for-poverty-reduction,Share of gross national income from poverty reduction grants,https://ourworldindata.org/grapher/received-official-development-assistance-grants-for-poverty-reduction?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5312,excess-mortality-p-scores-projected-baseline,Excess mortality: Deaths from all causes compared to projection,https://ourworldindata.org/grapher/excess-mortality-p-scores-projected-baseline?tab=map,Yes,2023,2020,,True,,No,4,Yes
5315,cumulative-excess-mortality-p-scores-projected-baseline,Excess mortality: Cumulative deaths from all causes compared to projection based on previous years,https://ourworldindata.org/grapher/cumulative-excess-mortality-p-scores-projected-baseline?tab=map,Yes,2023,2020,map,True,,No,4,Yes
5318,world-regions-sdg-united-nations,World regions in the SDG framework of the United Nations,https://ourworldindata.org/grapher/world-regions-sdg-united-nations?tab=map,Yes,2023,2023,map,True,,Yes,1,Yes
5320,bottom-trawling,Wild fish catch from bottom trawling,https://ourworldindata.org/grapher/bottom-trawling?tab=map,Yes,2018,1950,map,True,,No,69,Yes
5323,carbon-new-passenger-vehicles,Average carbon intensity of new passenger vehicles,https://ourworldindata.org/grapher/carbon-new-passenger-vehicles?tab=map,Yes,2019,2001,,True,,No,19,Yes
5325,fuel-efficiency-new-vehicles,Fuel economy of new passenger vehicles,https://ourworldindata.org/grapher/fuel-efficiency-new-vehicles?tab=map,Yes,2019,2001,map,True,,No,19,Yes
5330,cumulative-covid-vaccine-booster-doses,COVID-19 vaccine boosters administered,https://ourworldindata.org/grapher/cumulative-covid-vaccine-booster-doses?tab=map,Yes,2024,2020,map,True,,No,5,Yes
5331,covid-vaccine-booster-doses-per-capita,COVID-19 vaccine boosters administered per 100 people,https://ourworldindata.org/grapher/covid-vaccine-booster-doses-per-capita?tab=map,Yes,2024,2020,,True,,No,5,Yes
5339,cumulative-excess-deaths-per-million-covid,"Excess mortality: Cumulative deaths from all causes compared to projection based on previous years, per million people",https://ourworldindata.org/grapher/cumulative-excess-deaths-per-million-covid?tab=map,Yes,2023,2020,map,True,,No,4,Yes
5354,real-gdp-growth,Annual GDP growth,https://ourworldindata.org/grapher/real-gdp-growth?tab=map,Yes,2030,1980,,True,,No,51,Yes
5363,share-of-women-who-experienced-violence-by-an-intimate-partner-un,Share of women who experienced violence from an intimate partner,https://ourworldindata.org/grapher/share-of-women-who-experienced-violence-by-an-intimate-partner-un?tab=map,Yes,2023,2018,map,True,,No,2,Yes
5364,net-zero-target-set,Which countries have set a net-zero emissions target?,https://ourworldindata.org/grapher/net-zero-target-set?tab=map,Yes,2070,2000,map,True,,No,10,No
5367,deaths-and-disappearances-during-migration,Recorded deaths and disappearances during migration,https://ourworldindata.org/grapher/deaths-and-disappearances-during-migration?tab=map,Yes,2024,2014,,True,,No,11,Yes
5368,number-of-refugees-per-100000,"Refugees by country of origin per 100,000 people",https://ourworldindata.org/grapher/number-of-refugees-per-100000?tab=map,Yes,2024,1960,map,True,,No,65,Yes
5371,coal-phase-out-timeline,When will countries phase out coal power?,https://ourworldindata.org/grapher/coal-phase-out-timeline?tab=map,Yes,2049,2021,map,True,,No,15,No
5384,inflation-of-consumer-prices,Inflation of consumer prices,https://ourworldindata.org/grapher/inflation-of-consumer-prices?tab=map,Yes,2024,1960,map,True,,No,65,Yes
5385,gross-public-sector-debt-as-a-proportion-of-gdp,Gross public sector debt as a share of gross domestic product,https://ourworldindata.org/grapher/gross-public-sector-debt-as-a-proportion-of-gdp?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5390,traded-energy-share-domestic,Energy embedded in traded goods as a share of domestic energy,https://ourworldindata.org/grapher/traded-energy-share-domestic?tab=map,Yes,2020,1995,map,True,,No,26,Yes
5391,consumption-based-energy-per-capita,Consumption-based energy use per person,https://ourworldindata.org/grapher/consumption-based-energy-per-capita?tab=map,Yes,2020,1995,map,True,,No,26,Yes
5394,energy-embedded-traded-goods,Net energy embedded in traded goods,https://ourworldindata.org/grapher/energy-embedded-traded-goods?tab=map,Yes,2020,1995,map,True,,No,26,Yes
5395,annual-gdp-growth,Annual GDP growth,https://ourworldindata.org/grapher/annual-gdp-growth?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5396,legal-controls-lead-paint,Which countries have legally-binding controls on lead paint?,https://ourworldindata.org/grapher/legal-controls-lead-paint?tab=map,Yes,2023,2023,map,True,,Yes,1,No
5398,deaths-lead-exposure,Number of premature deaths from lead exposure,https://ourworldindata.org/grapher/deaths-lead-exposure?tab=map,Yes,2021,1990,map,True,,No,32,Yes
5399,death-rate-lead-exposure,Death rate from lead exposure,https://ourworldindata.org/grapher/death-rate-lead-exposure?tab=map,Yes,2021,1990,map,True,,No,32,Yes
5400,current-account-balance-as-a-proportion-of-gdp,Current account balance as a share of GDP,https://ourworldindata.org/grapher/current-account-balance-as-a-proportion-of-gdp?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5401,net-portfolio-investment,Net portfolio investment,https://ourworldindata.org/grapher/net-portfolio-investment?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5402,annual-growth-of-imports-of-goods-and-services,Annual growth of imports of goods and services,https://ourworldindata.org/grapher/annual-growth-of-imports-of-goods-and-services?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5403,broad-money-to-total-reserves-ratio,Broad money to total reserves ratio,https://ourworldindata.org/grapher/broad-money-to-total-reserves-ratio?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5405,annual-growth-of-exports-of-goods-and-services,Annual growth of exports of goods and services,https://ourworldindata.org/grapher/annual-growth-of-exports-of-goods-and-services?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5406,bank-capital-to-total-assets-ratio,Bank capital to total assets ratio,https://ourworldindata.org/grapher/bank-capital-to-total-assets-ratio?tab=map,Yes,2022,2000,map,True,,No,23,Yes
5408,annual-broad-money-growth,Annual broad money growth,https://ourworldindata.org/grapher/annual-broad-money-growth?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5409,total-reserves-in-months-of-imports,Total reserves in months of imports,https://ourworldindata.org/grapher/total-reserves-in-months-of-imports?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5410,annual-growth-of-the-gross-capital-formation,Annual growth of the gross capital formation,https://ourworldindata.org/grapher/annual-growth-of-the-gross-capital-formation?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5411,external-debt-as-a-share-of-gni,External debt as a share of gross national income,https://ourworldindata.org/grapher/external-debt-as-a-share-of-gni?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5412,tax-revenues-as-a-share-of-gdp-unsdg,Tax revenues as a share of gross domestic product,https://ourworldindata.org/grapher/tax-revenues-as-a-share-of-gdp-unsdg?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5413,annual-growth-of-general-government-final-consumption-expenditure,Annual growth in government consumption spending,https://ourworldindata.org/grapher/annual-growth-of-general-government-final-consumption-expenditure?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5418,consumption-energy-intensity,Consumption-based energy intensity per dollar,https://ourworldindata.org/grapher/consumption-energy-intensity?tab=map,Yes,2020,1995,map,True,,No,26,Yes
5422,lead-petrol-ban,Global phase-out of leaded petrol in road vehicles,https://ourworldindata.org/grapher/lead-petrol-ban?tab=map,Yes,2021,1986,map,True,,No,36,Yes
5429,children-lead-5micrograms,Number of children with lead levels in blood greater than 5 µg/dL,https://ourworldindata.org/grapher/children-lead-5micrograms?tab=map,Yes,2019,2019,,True,,Yes,1,Yes
5431,lead-concentrations-blood-children,Mean lead concentrations in the blood of children,https://ourworldindata.org/grapher/lead-concentrations-blood-children?tab=map,Yes,2019,2019,map,True,,Yes,1,Yes
5432,lead-concentrations-blood-adults,Mean lead concentrations in the blood of adults,https://ourworldindata.org/grapher/lead-concentrations-blood-adults?tab=map,Yes,2019,2019,map,True,,Yes,1,Yes
5442,disease-burden-lead,Disease burden from lead exposure,https://ourworldindata.org/grapher/disease-burden-lead?tab=map,Yes,2021,1990,,True,,No,32,Yes
5443,rate-disease-burden-lead,Rate of disease burden from lead exposure,https://ourworldindata.org/grapher/rate-disease-burden-lead?tab=map,Yes,2021,1990,map,True,,No,32,Yes
5446,share-of-clinical-trials-that-report-results-in-time-by-country,Share of clinical trials that report results within a year,https://ourworldindata.org/grapher/share-of-clinical-trials-that-report-results-in-time-by-country?tab=map,Yes,2021,2021,map,True,,Yes,1,Yes
5448,total-number-of-rcts-published-in-high-ranked-medical-journals,Cumulative RCTs published in high-ranked medical journals,https://ourworldindata.org/grapher/total-number-of-rcts-published-in-high-ranked-medical-journals?tab=map,Yes,2017,2017,map,True,,Yes,1,Yes
5458,excess-deaths-cumulative-per-100k-economist,"Estimated cumulative excess deaths per 100,000 people during COVID, from The Economist",https://ourworldindata.org/grapher/excess-deaths-cumulative-per-100k-economist?tab=map,Yes,2024,2020,map,True,,No,5,Yes
5467,covid-vaccine-age,Are children eligible for COVID-19 vaccination?,https://ourworldindata.org/grapher/covid-vaccine-age?tab=map,Yes,2022,2020,map,True,,No,3,Yes
5475,cumulative-number-of-objects-launched-into-outer-space,Cumulative number of objects launched into space,https://ourworldindata.org/grapher/cumulative-number-of-objects-launched-into-outer-space?tab=map,Yes,2025,1957,,True,,No,69,Yes
5476,yearly-number-of-objects-launched-into-outer-space,Annual number of objects launched into space,https://ourworldindata.org/grapher/yearly-number-of-objects-launched-into-outer-space?tab=map,Yes,2025,1957,,True,,No,69,Yes
5480,oil-proved-reserves,Oil reserves,https://ourworldindata.org/grapher/oil-proved-reserves?tab=map,Yes,2020,1980,map,True,,No,41,Yes
5488,lead-paint-over-90ppm,Share of paints with lead levels greater than 90 ppm,https://ourworldindata.org/grapher/lead-paint-over-90ppm?tab=map,Yes,2021,2009,map,True,,No,11,Yes
5489,lead-paint-over-600ppm,Share of paints with lead levels greater than 600 ppm,https://ourworldindata.org/grapher/lead-paint-over-600ppm?tab=map,Yes,2021,2009,map,True,,No,11,Yes
5490,lead-paint-over-10000ppm,"Share of paints with lead levels greater than 10,000 ppm",https://ourworldindata.org/grapher/lead-paint-over-10000ppm?tab=map,Yes,2021,2009,map,True,,No,11,Yes
5495,land-use-agriculture-longterm,Land used for agriculture,https://ourworldindata.org/grapher/land-use-agriculture-longterm?tab=map,Yes,2010,1780,,True,,No,24,Yes
5502,covid-world-unvaccinated-people,COVID-19: Where are the world's unvaccinated people?,https://ourworldindata.org/grapher/covid-world-unvaccinated-people?tab=map,Yes,2024,2020,map,True,,No,5,Yes
5517,age-of-electoral-democracy,Age of electoral democracy,https://ourworldindata.org/grapher/age-of-electoral-democracy?tab=map,Yes,2024,1789,map,True,,No,236,Yes
5518,age-of-liberal-democracy-row,Age of liberal democracy,https://ourworldindata.org/grapher/age-of-liberal-democracy-row?tab=map,Yes,2024,1789,map,True,,No,236,Yes
5520,land-natural-share,Share of land defined as natural habitat,https://ourworldindata.org/grapher/land-natural-share?tab=map,Yes,2010,1780,,True,,No,24,Yes
5537,electoral-democracy-index,Electoral Democracy Index,https://ourworldindata.org/grapher/electoral-democracy-index?tab=map,Yes,2024,1789,map,True,,No,236,Yes
5538,free-and-fair-elections-index,Free and Fair Elections Index,https://ourworldindata.org/grapher/free-and-fair-elections-index?tab=map,Yes,2024,1789,map,True,,No,236,Yes
5539,freedom-of-association-index,Freedom of Association Index,https://ourworldindata.org/grapher/freedom-of-association-index?tab=map,Yes,2024,1789,map,True,,No,236,Yes
5540,freedom-of-expression-index,Freedom of Expression Index,https://ourworldindata.org/grapher/freedom-of-expression-index?tab=map,Yes,2024,1789,map,True,,No,236,Yes
5544,fertilizer-total-use,Fertilizer consumption,https://ourworldindata.org/grapher/fertilizer-total-use?tab=map,Yes,2022,1961,,True,,No,62,Yes
5550,minimum-requirement-calories,Minimum daily requirement of calories,https://ourworldindata.org/grapher/minimum-requirement-calories?tab=map,Yes,2023,2000,,True,,No,24,Yes
5551,agricultural-output-dollars,Agricultural output,https://ourworldindata.org/grapher/agricultural-output-dollars?tab=map,Yes,2023,1961,,True,,No,63,Yes
5554,machinery-per-agricultural-land,Farm machinery per unit of agricultural land,https://ourworldindata.org/grapher/machinery-per-agricultural-land?tab=map,Yes,2019,1961,map,True,,No,59,Yes
5555,agriculture-share-gdp,Share of GDP from agriculture,https://ourworldindata.org/grapher/agriculture-share-gdp?tab=map,Yes,2024,1960,map,True,,No,65,Yes
5560,child-adolescent-obesity,Share of children and adolescents who are overweight or obese,https://ourworldindata.org/grapher/child-adolescent-obesity?tab=map,Yes,2022,1990,map,True,,No,33,Yes
5572,share-of-deaths-registered,Share of deaths that are registered,https://ourworldindata.org/grapher/share-of-deaths-registered?tab=map,Yes,2023,2015,map,True,,No,6,Yes
5575,coverage-of-the-human-papillomavirus-vaccine,Share of adolescent girls vaccinated against human papillomavirus,https://ourworldindata.org/grapher/coverage-of-the-human-papillomavirus-vaccine?tab=map,Yes,2024,2010,map,True,,No,15,Yes
5579,debt-service-of-exports-of-goods-services,Debt service as a share of exports of good and services,https://ourworldindata.org/grapher/debt-service-of-exports-of-goods-services?tab=map,Yes,2023,2000,map,True,,No,24,Yes
5582,number-children-stunted-who,Malnutrition: Number of children who are stunted,https://ourworldindata.org/grapher/number-children-stunted-who?tab=map,Yes,2024,1990,map,True,,No,35,Yes
5583,share-of-deaths-cause-is-registered,Share of deaths for which the cause is registered,https://ourworldindata.org/grapher/share-of-deaths-cause-is-registered?tab=map,Yes,2017,2009,map,True,,No,9,No
5584,agriculture-more-less-land,Is agricultural land expanding? Change over the prior decade,https://ourworldindata.org/grapher/agriculture-more-less-land?tab=map,Yes,2022,1971,map,True,,No,52,No
5585,implementation-of-integrated-water-resource-management,Implementation of integrated water resource management,https://ourworldindata.org/grapher/implementation-of-integrated-water-resource-management?tab=map,Yes,2023,2017,map,True,,No,3,Yes
5586,expenditure-on-cultural-and-natural-heritage-per-capita,Cultural and natural heritage spending per capita,https://ourworldindata.org/grapher/expenditure-on-cultural-and-natural-heritage-per-capita?tab=map,Yes,2024,2017,map,True,,No,8,Yes
5595,country-position-nuclear-weapons,Country position on nuclear weapons,https://ourworldindata.org/grapher/country-position-nuclear-weapons?tab=map,Yes,2023,1938,map,True,,No,86,Yes
5605,share-people-trust-journalists-country,Share of people who trust journalists in their country,https://ourworldindata.org/grapher/share-people-trust-journalists-country?tab=map,Yes,2020,2020,map,True,,Yes,1,Yes
5606,share-people-trust-science,Share of people who trust science,https://ourworldindata.org/grapher/share-people-trust-science?tab=map,Yes,2020,2020,map,True,,Yes,1,Yes
5607,share-people-trust-neighborhood,Share of people who trust others in their neighborhood,https://ourworldindata.org/grapher/share-people-trust-neighborhood?tab=map,Yes,2020,2020,map,True,,Yes,1,Yes
5610,excess-deaths-daily-per-100k-economist,"Estimated daily excess deaths per 100,000 people during COVID, from The Economist",https://ourworldindata.org/grapher/excess-deaths-daily-per-100k-economist?tab=map,Yes,2024,2020,map,True,,No,5,Yes
5612,lithium-production,Lithium production,https://ourworldindata.org/grapher/lithium-production?tab=map,Yes,2024,1995,map,True,,No,30,Yes
5613,cobalt-production,Cobalt production,https://ourworldindata.org/grapher/cobalt-production?tab=map,Yes,2024,1995,map,True,,No,30,Yes
5614,graphite-production,Graphite production,https://ourworldindata.org/grapher/graphite-production?tab=map,Yes,2024,1995,map,True,,No,30,Yes
5615,individual-liberties-and-equality-before-the-law-index,Individual Liberties and Equality before the Law Index,https://ourworldindata.org/grapher/individual-liberties-and-equality-before-the-law-index?tab=map,Yes,2024,1789,map,True,,No,236,Yes
5635,electricity-demand,Electricity demand,https://ourworldindata.org/grapher/electricity-demand?tab=map,Yes,2025,1990,map,True,,No,36,Yes
5636,net-electricity-imports,Net electricity imports,https://ourworldindata.org/grapher/net-electricity-imports?tab=map,Yes,2025,1990,map,True,,No,36,Yes
5637,electricity-imports-share-demand,Net electricity imports as a share of electricity demand,https://ourworldindata.org/grapher/electricity-imports-share-demand?tab=map,Yes,2025,1990,,True,,No,36,Yes
5640,cases-of-paralytic-polio-from-wild-polioviruses,Reported cases of paralytic polio from wild polioviruses,https://ourworldindata.org/grapher/cases-of-paralytic-polio-from-wild-polioviruses?tab=map,Yes,2023,2001,,True,,No,23,Yes
